,id,neighborhood_id,borough_id,latitude,longitude,roomtype_id,price,number_of_reviews,superhost,borough,neighbourhood,room_type
12830,39832583,96,2,40.71113,-73.9521,1,400,0,1,Brooklyn,Williamsburg,Entire home/apt
12832,39839813,96,2,40.7084,-73.9665,1,70,6,1,Brooklyn,Williamsburg,Entire home/apt
12839,40158019,96,2,40.71327,-73.9652,1,186,23,1,Brooklyn,Williamsburg,Entire home/apt
12848,40376349,96,2,40.71859,-73.9604,1,141,21,1,Brooklyn,Williamsburg,Entire home/apt
12859,40697753,96,2,40.71358,-73.9518,1,89,8,1,Brooklyn,Williamsburg,Entire home/apt
12868,41008859,96,2,40.71138,-73.9535,1,150,25,1,Brooklyn,Williamsburg,Entire home/apt
12869,41034618,96,2,40.71281,-73.9662,1,299,7,1,Brooklyn,Williamsburg,Entire home/apt
12871,41261191,96,2,40.71027,-73.9594,1,150,4,1,Brooklyn,Williamsburg,Entire home/apt
12872,41322760,96,2,40.71931,-73.9637,1,189,0,1,Brooklyn,Williamsburg,Entire home/apt
12875,41458624,96,2,40.71953,-73.9409,1,200,0,1,Brooklyn,Williamsburg,Entire home/apt
12886,41941837,96,2,40.71617,-73.9581,1,134,8,1,Brooklyn,Williamsburg,Entire home/apt
12894,42233237,96,2,40.71299,-73.9671,1,161,45,1,Brooklyn,Williamsburg,Entire home/apt
12906,42485035,96,2,40.70265,-73.9345,1,158,17,1,Brooklyn,Williamsburg,Entire home/apt
12908,42667258,96,2,40.71326,-73.9549,1,165,0,1,Brooklyn,Williamsburg,Entire home/apt
12909,42693878,96,2,40.71724,-73.9416,1,129,14,1,Brooklyn,Williamsburg,Entire home/apt
12912,42910622,96,2,40.71041,-73.9592,1,116,0,1,Brooklyn,Williamsburg,Entire home/apt
12913,42913604,96,2,40.71902,-73.9398,1,149,23,1,Brooklyn,Williamsburg,Entire home/apt
12924,43111669,96,2,40.7192,-73.9653,1,150,0,1,Brooklyn,Williamsburg,Entire home/apt
12937,43499730,96,2,40.7121,-73.9473,1,148,5,1,Brooklyn,Williamsburg,Entire home/apt
12939,43544781,96,2,40.71451,-73.9665,1,90,16,1,Brooklyn,Williamsburg,Entire home/apt
12953,44085758,96,2,40.71346,-73.9621,1,200,10,1,Brooklyn,Williamsburg,Entire home/apt
12966,44550111,96,2,40.71487,-73.9548,1,75,1,1,Brooklyn,Williamsburg,Entire home/apt
12979,44918172,96,2,40.71124,-73.9669,1,175,16,1,Brooklyn,Williamsburg,Entire home/apt
12987,45201724,96,2,40.71277,-73.9559,1,136,3,1,Brooklyn,Williamsburg,Entire home/apt
13020,45774143,96,2,40.71669,-73.9595,1,350,5,1,Brooklyn,Williamsburg,Entire home/apt
13027,45924276,96,2,40.71185,-73.9615,1,125,0,1,Brooklyn,Williamsburg,Entire home/apt
13033,45994076,96,2,40.71849,-73.9427,1,90,7,1,Brooklyn,Williamsburg,Entire home/apt
13048,46349352,96,2,40.70917,-73.9693,1,255,0,1,Brooklyn,Williamsburg,Entire home/apt
13051,46372029,96,2,40.70893,-73.9537,1,113,0,1,Brooklyn,Williamsburg,Entire home/apt
13053,46414339,96,2,40.7088,-73.9462,1,96,0,1,Brooklyn,Williamsburg,Entire home/apt
13082,46838353,96,2,40.71801,-73.9652,1,121,0,1,Brooklyn,Williamsburg,Entire home/apt
13089,7097,76,2,40.69121,-73.9728,1,199,239,1,Brooklyn,Fort Greene,Entire home/apt
13091,99085,76,2,40.68795,-73.9733,1,123,18,1,Brooklyn,Fort Greene,Entire home/apt
13095,263005,76,2,40.69778,-73.9768,1,130,117,1,Brooklyn,Fort Greene,Entire home/apt
13097,557949,76,2,40.6892,-73.9789,1,110,110,1,Brooklyn,Fort Greene,Entire home/apt
13099,570218,76,2,40.68522,-73.9777,1,133,28,1,Brooklyn,Fort Greene,Entire home/apt
13107,1155475,76,2,40.68675,-73.9771,1,449,158,1,Brooklyn,Fort Greene,Entire home/apt
13118,2194038,76,2,40.68683,-73.9698,1,250,27,1,Brooklyn,Fort Greene,Entire home/apt
13129,3600108,76,2,40.68744,-73.9747,1,295,208,1,Brooklyn,Fort Greene,Entire home/apt
13135,4263802,76,2,40.68562,-73.9693,1,160,45,1,Brooklyn,Fort Greene,Entire home/apt
13147,5678143,76,2,40.6918,-73.9729,1,130,97,1,Brooklyn,Fort Greene,Entire home/apt
13150,6255597,76,2,40.68698,-73.971,1,160,33,1,Brooklyn,Fort Greene,Entire home/apt
13154,6949526,76,2,40.68503,-73.9742,1,125,132,1,Brooklyn,Fort Greene,Entire home/apt
13162,7951281,76,2,40.68899,-73.9727,1,200,164,1,Brooklyn,Fort Greene,Entire home/apt
13172,9712682,76,2,40.68792,-73.979,1,200,145,1,Brooklyn,Fort Greene,Entire home/apt
13177,10546254,76,2,40.68706,-73.9707,1,140,25,1,Brooklyn,Fort Greene,Entire home/apt
13178,10801094,76,2,40.68729,-73.97,1,150,22,1,Brooklyn,Fort Greene,Entire home/apt
13179,11147376,76,2,40.68732,-73.9789,1,140,19,1,Brooklyn,Fort Greene,Entire home/apt
13182,11553360,76,2,40.69413,-73.9723,1,888,104,1,Brooklyn,Fort Greene,Entire home/apt
13183,11732848,76,2,40.68899,-73.9727,1,595,13,1,Brooklyn,Fort Greene,Entire home/apt
13184,12450817,76,2,40.68521,-73.9713,1,125,90,1,Brooklyn,Fort Greene,Entire home/apt
13193,13333699,76,2,40.6898,-73.9774,1,170,169,1,Brooklyn,Fort Greene,Entire home/apt
13201,16219145,76,2,40.68837,-73.9734,1,99,46,1,Brooklyn,Fort Greene,Entire home/apt
13202,16330737,76,2,40.69476,-73.9718,1,295,8,1,Brooklyn,Fort Greene,Entire home/apt
13208,17513537,76,2,40.69424,-73.9741,1,262,53,1,Brooklyn,Fort Greene,Entire home/apt
13226,20572472,76,2,40.68466,-73.9681,1,208,100,1,Brooklyn,Fort Greene,Entire home/apt
13227,20958075,76,2,40.69012,-73.9724,1,139,38,1,Brooklyn,Fort Greene,Entire home/apt
13229,22077540,76,2,40.68696,-73.9785,1,115,16,1,Brooklyn,Fort Greene,Entire home/apt
13230,22245492,76,2,40.69531,-73.971,1,150,74,1,Brooklyn,Fort Greene,Entire home/apt
13239,25389925,76,2,40.68553,-73.9743,1,375,14,1,Brooklyn,Fort Greene,Entire home/apt
13255,28100131,76,2,40.68916,-73.9776,1,280,47,1,Brooklyn,Fort Greene,Entire home/apt
13256,28183074,76,2,40.68756,-73.974,1,140,2,1,Brooklyn,Fort Greene,Entire home/apt
13258,28901091,76,2,40.68885,-73.9768,1,191,82,1,Brooklyn,Fort Greene,Entire home/apt
13259,28978145,76,2,40.68804,-73.972,1,210,47,1,Brooklyn,Fort Greene,Entire home/apt
13260,29008767,76,2,40.686,-73.9754,1,136,36,1,Brooklyn,Fort Greene,Entire home/apt
13263,29775040,76,2,40.68957,-73.9736,1,104,50,1,Brooklyn,Fort Greene,Entire home/apt
13267,30526468,76,2,40.68446,-73.9728,1,185,8,1,Brooklyn,Fort Greene,Entire home/apt
13271,31978518,76,2,40.68878,-73.9761,1,210,24,1,Brooklyn,Fort Greene,Entire home/apt
13272,32037535,76,2,40.68916,-73.9776,1,156,68,1,Brooklyn,Fort Greene,Entire home/apt
13275,32545827,76,2,40.6895,-73.9746,1,171,34,1,Brooklyn,Fort Greene,Entire home/apt
13276,33092650,76,2,40.68875,-73.9803,1,150,10,1,Brooklyn,Fort Greene,Entire home/apt
13285,36907176,76,2,40.68763,-73.9775,1,205,13,1,Brooklyn,Fort Greene,Entire home/apt
13287,37056835,76,2,40.68624,-73.978,1,235,8,1,Brooklyn,Fort Greene,Entire home/apt
13288,37065873,76,2,40.68535,-73.9763,1,425,2,1,Brooklyn,Fort Greene,Entire home/apt
13293,38498915,76,2,40.68809,-73.9724,1,100,29,1,Brooklyn,Fort Greene,Entire home/apt
13312,43220447,76,2,40.68916,-73.9776,1,147,7,1,Brooklyn,Fort Greene,Entire home/apt
13329,45239643,76,2,40.68998,-73.9785,1,180,0,1,Brooklyn,Fort Greene,Entire home/apt
13330,45418869,76,2,40.68765,-73.9774,1,115,0,1,Brooklyn,Fort Greene,Entire home/apt
13341,46740100,76,2,40.68972,-73.9722,1,349,0,1,Brooklyn,Fort Greene,Entire home/apt
13343,509989,74,2,40.64229,-73.9655,1,371,177,1,Brooklyn,Flatbush,Entire home/apt
13347,819416,74,2,40.65311,-73.9633,1,90,4,1,Brooklyn,Flatbush,Entire home/apt
13349,873465,74,2,40.65307,-73.9578,1,159,28,1,Brooklyn,Flatbush,Entire home/apt
13353,1569396,74,2,40.64361,-73.9682,1,193,117,1,Brooklyn,Flatbush,Entire home/apt
13359,2305890,74,2,40.63449,-73.9574,1,139,161,1,Brooklyn,Flatbush,Entire home/apt
13365,3616003,74,2,40.63981,-73.9571,1,83,112,1,Brooklyn,Flatbush,Entire home/apt
13367,4162292,74,2,40.63512,-73.9582,1,160,45,1,Brooklyn,Flatbush,Entire home/apt
13385,8522933,74,2,40.6394,-73.9514,1,101,182,1,Brooklyn,Flatbush,Entire home/apt
13394,10637554,74,2,40.64295,-73.967,1,106,125,1,Brooklyn,Flatbush,Entire home/apt
13397,11359148,74,2,40.64181,-73.9522,1,85,212,1,Brooklyn,Flatbush,Entire home/apt
13398,11653081,74,2,40.64841,-73.9697,1,155,151,1,Brooklyn,Flatbush,Entire home/apt
13399,11905096,74,2,40.63397,-73.9654,1,85,151,1,Brooklyn,Flatbush,Entire home/apt
13401,12110383,74,2,40.64319,-73.9673,1,56,5,1,Brooklyn,Flatbush,Entire home/apt
13406,12806016,74,2,40.64159,-73.9599,1,182,123,1,Brooklyn,Flatbush,Entire home/apt
13409,13491503,74,2,40.65231,-73.9657,1,68,76,1,Brooklyn,Flatbush,Entire home/apt
13411,13956613,74,2,40.63236,-73.9638,1,175,23,1,Brooklyn,Flatbush,Entire home/apt
13413,15798969,74,2,40.64634,-73.9625,1,209,70,1,Brooklyn,Flatbush,Entire home/apt
13414,16172073,74,2,40.64674,-73.9602,1,90,39,1,Brooklyn,Flatbush,Entire home/apt
13424,17796112,74,2,40.64463,-73.9616,1,95,7,1,Brooklyn,Flatbush,Entire home/apt
13428,19162180,74,2,40.63415,-73.9574,1,125,99,1,Brooklyn,Flatbush,Entire home/apt
13431,20000290,74,2,40.64095,-73.9649,1,204,27,1,Brooklyn,Flatbush,Entire home/apt
13436,21835893,74,2,40.63433,-73.9525,1,95,45,1,Brooklyn,Flatbush,Entire home/apt
13440,22153425,74,2,40.65097,-73.9645,1,130,47,1,Brooklyn,Flatbush,Entire home/apt
13445,23756498,74,2,40.64183,-73.9518,1,140,55,1,Brooklyn,Flatbush,Entire home/apt
13448,23935141,74,2,40.64869,-73.9708,1,195,85,1,Brooklyn,Flatbush,Entire home/apt
13449,24260247,74,2,40.64482,-73.9624,1,350,1,1,Brooklyn,Flatbush,Entire home/apt
13457,26361306,74,2,40.65255,-73.9621,1,109,58,1,Brooklyn,Flatbush,Entire home/apt
13459,26743587,74,2,40.6428,-73.9651,1,155,34,1,Brooklyn,Flatbush,Entire home/apt
13460,27166808,74,2,40.64093,-73.9649,1,123,63,1,Brooklyn,Flatbush,Entire home/apt
13461,28049432,74,2,40.65508,-73.9541,1,150,81,1,Brooklyn,Flatbush,Entire home/apt
13462,28138470,74,2,40.63209,-73.9626,1,105,26,1,Brooklyn,Flatbush,Entire home/apt
13467,29434244,74,2,40.63495,-73.9571,1,150,19,1,Brooklyn,Flatbush,Entire home/apt
13470,29902562,74,2,40.6419,-73.953,1,40,11,1,Brooklyn,Flatbush,Entire home/apt
13476,31277426,74,2,40.64226,-73.9659,1,184,70,1,Brooklyn,Flatbush,Entire home/apt
13482,33135950,74,2,40.64949,-73.966,1,170,33,1,Brooklyn,Flatbush,Entire home/apt
13485,34043476,74,2,40.6391,-73.9653,1,75,50,1,Brooklyn,Flatbush,Entire home/apt
13487,34337267,74,2,40.64124,-73.9651,1,74,106,1,Brooklyn,Flatbush,Entire home/apt
13488,34737998,74,2,40.64124,-73.9651,1,70,95,1,Brooklyn,Flatbush,Entire home/apt
13489,34742861,74,2,40.64124,-73.9651,1,73,94,1,Brooklyn,Flatbush,Entire home/apt
13496,37217357,74,2,40.63514,-73.9589,1,85,19,1,Brooklyn,Flatbush,Entire home/apt
13498,38511282,74,2,40.63667,-73.9661,1,125,11,1,Brooklyn,Flatbush,Entire home/apt
13502,39176524,74,2,40.64378,-73.9581,1,209,7,1,Brooklyn,Flatbush,Entire home/apt
13518,41593430,74,2,40.63345,-73.9554,1,215,9,1,Brooklyn,Flatbush,Entire home/apt
13519,41993863,74,2,40.63749,-73.967,1,100,0,1,Brooklyn,Flatbush,Entire home/apt
13530,45865497,74,2,40.64193,-73.9584,1,120,3,1,Brooklyn,Flatbush,Entire home/apt
13537,14314,81,2,40.73506,-73.9539,1,99,180,1,Brooklyn,Greenpoint,Entire home/apt
13545,248865,81,2,40.73756,-73.9535,1,169,38,1,Brooklyn,Greenpoint,Entire home/apt
13546,253466,81,2,40.73756,-73.9535,1,169,40,1,Brooklyn,Greenpoint,Entire home/apt
13547,253471,81,2,40.73756,-73.9535,1,169,24,1,Brooklyn,Greenpoint,Entire home/apt
13548,253475,81,2,40.73756,-73.9535,1,169,70,1,Brooklyn,Greenpoint,Entire home/apt
13549,253800,81,2,40.73756,-73.9535,1,169,28,1,Brooklyn,Greenpoint,Entire home/apt
13550,253803,81,2,40.73756,-73.9535,1,169,25,1,Brooklyn,Greenpoint,Entire home/apt
13551,253806,81,2,40.73756,-73.9535,1,169,46,1,Brooklyn,Greenpoint,Entire home/apt
13552,253811,81,2,40.73756,-73.9535,1,169,47,1,Brooklyn,Greenpoint,Entire home/apt
13553,253815,81,2,40.73756,-73.9535,1,169,55,1,Brooklyn,Greenpoint,Entire home/apt
13554,294227,81,2,40.73778,-73.9537,1,169,45,1,Brooklyn,Greenpoint,Entire home/apt
13555,294242,81,2,40.73778,-73.9537,1,169,78,1,Brooklyn,Greenpoint,Entire home/apt
13556,294259,81,2,40.73778,-73.9537,1,169,95,1,Brooklyn,Greenpoint,Entire home/apt
13557,294263,81,2,40.73778,-73.9537,1,169,112,1,Brooklyn,Greenpoint,Entire home/apt
13558,294280,81,2,40.73778,-73.9537,1,169,29,1,Brooklyn,Greenpoint,Entire home/apt
13559,294490,81,2,40.73778,-73.9537,1,169,60,1,Brooklyn,Greenpoint,Entire home/apt
13560,416557,81,2,40.72212,-73.9439,1,75,46,1,Brooklyn,Greenpoint,Entire home/apt
13562,525388,81,2,40.73067,-73.955,1,180,22,1,Brooklyn,Greenpoint,Entire home/apt
13564,585937,81,2,40.72949,-73.9549,1,115,122,1,Brooklyn,Greenpoint,Entire home/apt
13565,602070,81,2,40.72188,-73.9496,1,106,46,1,Brooklyn,Greenpoint,Entire home/apt
13566,727512,81,2,40.73756,-73.9535,1,169,70,1,Brooklyn,Greenpoint,Entire home/apt
13567,727547,81,2,40.73756,-73.9535,1,169,143,1,Brooklyn,Greenpoint,Entire home/apt
13573,1018529,81,2,40.72031,-73.9483,1,209,75,1,Brooklyn,Greenpoint,Entire home/apt
13574,1225110,81,2,40.72992,-73.9563,1,350,4,1,Brooklyn,Greenpoint,Entire home/apt
13609,2656394,81,2,40.73282,-73.9578,1,194,52,1,Brooklyn,Greenpoint,Entire home/apt
13614,2838331,81,2,40.72335,-73.9508,1,170,194,1,Brooklyn,Greenpoint,Entire home/apt
13622,3245000,81,2,40.7238,-73.9486,1,149,8,1,Brooklyn,Greenpoint,Entire home/apt
13627,3895930,81,2,40.71959,-73.948,1,160,57,1,Brooklyn,Greenpoint,Entire home/apt
13630,4047791,81,2,40.72414,-73.9536,1,185,128,1,Brooklyn,Greenpoint,Entire home/apt
13634,4082357,81,2,40.72631,-73.9413,1,66,25,1,Brooklyn,Greenpoint,Entire home/apt
13637,4216813,81,2,40.72309,-73.9377,1,195,111,1,Brooklyn,Greenpoint,Entire home/apt
13652,4947515,81,2,40.73208,-73.9565,1,201,40,1,Brooklyn,Greenpoint,Entire home/apt
13671,5954466,81,2,40.72102,-73.9481,1,200,26,1,Brooklyn,Greenpoint,Entire home/apt
13694,8167884,81,2,40.72176,-73.9439,1,165,152,1,Brooklyn,Greenpoint,Entire home/apt
13732,10096707,81,2,40.72034,-73.9548,1,124,32,1,Brooklyn,Greenpoint,Entire home/apt
13742,11378564,81,2,40.72555,-73.9532,1,184,161,1,Brooklyn,Greenpoint,Entire home/apt
13760,14453434,81,2,40.72312,-73.9476,1,128,7,1,Brooklyn,Greenpoint,Entire home/apt
13762,14628409,81,2,40.72778,-73.9523,1,85,207,1,Brooklyn,Greenpoint,Entire home/apt
13774,16267358,81,2,40.72436,-73.9539,1,549,0,1,Brooklyn,Greenpoint,Entire home/apt
13785,17153913,81,2,40.72551,-73.9516,1,181,74,1,Brooklyn,Greenpoint,Entire home/apt
13786,17270768,81,2,40.72405,-73.9456,1,134,135,1,Brooklyn,Greenpoint,Entire home/apt
13789,17446640,81,2,40.72265,-73.9375,1,80,196,1,Brooklyn,Greenpoint,Entire home/apt
13793,18087564,81,2,40.73489,-73.9554,1,85,23,1,Brooklyn,Greenpoint,Entire home/apt
13801,19001879,81,2,40.72452,-73.946,1,123,17,1,Brooklyn,Greenpoint,Entire home/apt
13804,19314671,81,2,40.73075,-73.9565,1,160,30,1,Brooklyn,Greenpoint,Entire home/apt
13805,19314909,81,2,40.72369,-73.9518,1,130,6,1,Brooklyn,Greenpoint,Entire home/apt
13807,19531390,81,2,40.72402,-73.9506,1,155,112,1,Brooklyn,Greenpoint,Entire home/apt
13813,20216170,81,2,40.73501,-73.9535,1,83,93,1,Brooklyn,Greenpoint,Entire home/apt
13820,20758205,81,2,40.72099,-73.9433,1,200,3,1,Brooklyn,Greenpoint,Entire home/apt
13830,21472364,81,2,40.72977,-73.9599,1,157,26,1,Brooklyn,Greenpoint,Entire home/apt
13833,21684019,81,2,40.73541,-73.955,1,55,5,1,Brooklyn,Greenpoint,Entire home/apt
13837,21869057,81,2,40.72587,-73.9539,1,129,151,1,Brooklyn,Greenpoint,Entire home/apt
13842,22001621,81,2,40.73313,-73.9573,1,180,53,1,Brooklyn,Greenpoint,Entire home/apt
13848,22344483,81,2,40.72273,-73.9495,1,90,35,1,Brooklyn,Greenpoint,Entire home/apt
13859,24445770,81,2,40.72192,-73.9486,1,135,2,1,Brooklyn,Greenpoint,Entire home/apt
13860,24491450,81,2,40.72263,-73.9483,1,100,19,1,Brooklyn,Greenpoint,Entire home/apt
13861,24916571,81,2,40.72742,-73.949,1,120,71,1,Brooklyn,Greenpoint,Entire home/apt
13871,25951687,81,2,40.72365,-73.951,1,105,0,1,Brooklyn,Greenpoint,Entire home/apt
13876,26250574,81,2,40.72785,-73.9566,1,172,42,1,Brooklyn,Greenpoint,Entire home/apt
13878,26557748,81,2,40.72415,-73.953,1,195,15,1,Brooklyn,Greenpoint,Entire home/apt
13890,29648013,81,2,40.73241,-73.9592,1,225,63,1,Brooklyn,Greenpoint,Entire home/apt
13896,30315829,81,2,40.73452,-73.9561,1,100,9,1,Brooklyn,Greenpoint,Entire home/apt
13906,32938230,81,2,40.73375,-73.9555,1,100,7,1,Brooklyn,Greenpoint,Entire home/apt
13911,34151410,81,2,40.72352,-73.9398,1,119,1,1,Brooklyn,Greenpoint,Entire home/apt
13915,34363916,81,2,40.72028,-73.9531,1,629,16,1,Brooklyn,Greenpoint,Entire home/apt
13918,34742133,81,2,40.72076,-73.9473,1,198,15,1,Brooklyn,Greenpoint,Entire home/apt
13922,36456548,81,2,40.72671,-73.9486,1,179,13,1,Brooklyn,Greenpoint,Entire home/apt
13924,36516786,81,2,40.7259,-73.9564,1,125,8,1,Brooklyn,Greenpoint,Entire home/apt
13926,36794104,81,2,40.72441,-73.9514,1,145,22,1,Brooklyn,Greenpoint,Entire home/apt
13934,39028835,81,2,40.73401,-73.9594,1,718,1,1,Brooklyn,Greenpoint,Entire home/apt
13936,39370156,81,2,40.72949,-73.9545,1,160,21,1,Brooklyn,Greenpoint,Entire home/apt
13955,41323196,81,2,40.7202,-73.9548,1,160,8,1,Brooklyn,Greenpoint,Entire home/apt
13967,42842946,81,2,40.73634,-73.9541,1,176,39,1,Brooklyn,Greenpoint,Entire home/apt
13974,43390534,81,2,40.72798,-73.9547,1,190,1,1,Brooklyn,Greenpoint,Entire home/apt
13995,45565875,81,2,40.72896,-73.9554,1,586,1,1,Brooklyn,Greenpoint,Entire home/apt
14003,46107309,81,2,40.73514,-73.9575,1,300,2,1,Brooklyn,Greenpoint,Entire home/apt
14006,46338192,81,2,40.73646,-73.9563,1,79,0,1,Brooklyn,Greenpoint,Entire home/apt
14026,16326,88,2,40.67811,-73.9643,1,300,151,1,Brooklyn,Prospect Heights,Entire home/apt
14029,276317,88,2,40.67847,-73.9704,1,650,108,1,Brooklyn,Prospect Heights,Entire home/apt
14030,433218,88,2,40.67763,-73.9719,1,130,49,1,Brooklyn,Prospect Heights,Entire home/apt
14031,504362,88,2,40.67707,-73.9706,1,215,66,1,Brooklyn,Prospect Heights,Entire home/apt
14033,581180,88,2,40.68027,-73.965,1,135,74,1,Brooklyn,Prospect Heights,Entire home/apt
14041,1137587,88,2,40.67678,-73.9669,1,195,198,1,Brooklyn,Prospect Heights,Entire home/apt
14042,1200359,88,2,40.68125,-73.9672,1,130,27,1,Brooklyn,Prospect Heights,Entire home/apt
14044,1893225,88,2,40.68049,-73.973,1,275,24,1,Brooklyn,Prospect Heights,Entire home/apt
14052,3248010,88,2,40.67967,-73.9732,1,97,193,1,Brooklyn,Prospect Heights,Entire home/apt
14065,5404201,88,2,40.67665,-73.9709,1,180,162,1,Brooklyn,Prospect Heights,Entire home/apt
14070,6464881,88,2,40.67604,-73.9637,1,91,61,1,Brooklyn,Prospect Heights,Entire home/apt
14073,6692633,88,2,40.67604,-73.9688,1,650,30,1,Brooklyn,Prospect Heights,Entire home/apt
14081,8293281,88,2,40.67835,-73.9707,1,125,107,1,Brooklyn,Prospect Heights,Entire home/apt
14086,9775146,88,2,40.67702,-73.9645,1,119,15,1,Brooklyn,Prospect Heights,Entire home/apt
14087,9809784,88,2,40.67933,-73.9675,1,995,1,1,Brooklyn,Prospect Heights,Entire home/apt
14089,10251082,88,2,40.67473,-73.9653,1,295,231,1,Brooklyn,Prospect Heights,Entire home/apt
14090,10282307,88,2,40.67357,-73.9658,1,190,95,1,Brooklyn,Prospect Heights,Entire home/apt
14095,12829063,88,2,40.67883,-73.9681,1,160,61,1,Brooklyn,Prospect Heights,Entire home/apt
14100,15247262,88,2,40.6783,-73.966,1,185,148,1,Brooklyn,Prospect Heights,Entire home/apt
14102,16778711,88,2,40.67796,-73.9645,1,250,195,1,Brooklyn,Prospect Heights,Entire home/apt
14111,18753645,88,2,40.68074,-73.9722,1,150,191,1,Brooklyn,Prospect Heights,Entire home/apt
14114,20305451,88,2,40.67676,-73.9712,1,155,42,1,Brooklyn,Prospect Heights,Entire home/apt
14115,20573255,88,2,40.67921,-73.9654,1,85,95,1,Brooklyn,Prospect Heights,Entire home/apt
14119,23467126,88,2,40.67803,-73.9694,1,195,42,1,Brooklyn,Prospect Heights,Entire home/apt
14122,25036166,88,2,40.68223,-73.9749,1,125,62,1,Brooklyn,Prospect Heights,Entire home/apt
14123,26320074,88,2,40.67999,-73.9731,1,593,49,1,Brooklyn,Prospect Heights,Entire home/apt
14129,29491140,88,2,40.67947,-73.9654,1,123,23,1,Brooklyn,Prospect Heights,Entire home/apt
14134,31120563,88,2,40.68216,-73.9714,1,714,18,1,Brooklyn,Prospect Heights,Entire home/apt
14139,34313601,88,2,40.67694,-73.9677,1,136,51,1,Brooklyn,Prospect Heights,Entire home/apt
14140,34393812,88,2,40.67322,-73.9679,1,145,20,1,Brooklyn,Prospect Heights,Entire home/apt
14141,34655633,88,2,40.67477,-73.9679,1,119,4,1,Brooklyn,Prospect Heights,Entire home/apt
14142,34975935,88,2,40.67721,-73.9654,1,175,21,1,Brooklyn,Prospect Heights,Entire home/apt
14146,37459834,88,2,40.68211,-73.9729,1,275,8,1,Brooklyn,Prospect Heights,Entire home/apt
14147,37939102,88,2,40.67369,-73.9652,1,150,46,1,Brooklyn,Prospect Heights,Entire home/apt
14148,39576019,88,2,40.68391,-73.9773,1,290,15,1,Brooklyn,Prospect Heights,Entire home/apt
14164,68765,62,2,40.67817,-73.995,1,250,140,1,Brooklyn,Carroll Gardens,Entire home/apt
14166,287845,62,2,40.68128,-73.9952,1,185,123,1,Brooklyn,Carroll Gardens,Entire home/apt
14169,1009883,62,2,40.68204,-73.9925,1,250,51,1,Brooklyn,Carroll Gardens,Entire home/apt
14170,1073635,62,2,40.68304,-73.9982,1,148,310,1,Brooklyn,Carroll Gardens,Entire home/apt
14174,1910270,62,2,40.6838,-73.9898,1,450,16,1,Brooklyn,Carroll Gardens,Entire home/apt
14175,1961760,62,2,40.68245,-73.9943,1,500,0,1,Brooklyn,Carroll Gardens,Entire home/apt
14177,2159193,62,2,40.68497,-73.9902,1,125,19,1,Brooklyn,Carroll Gardens,Entire home/apt
14180,2781747,62,2,40.68145,-74.0014,1,240,67,1,Brooklyn,Carroll Gardens,Entire home/apt
14189,4102208,62,2,40.67335,-73.9989,1,99,134,1,Brooklyn,Carroll Gardens,Entire home/apt
14197,7254986,62,2,40.68358,-73.9947,1,600,15,1,Brooklyn,Carroll Gardens,Entire home/apt
14206,9356909,62,2,40.67578,-73.9981,1,160,22,1,Brooklyn,Carroll Gardens,Entire home/apt
14211,11100541,62,2,40.6785,-73.9959,1,183,46,1,Brooklyn,Carroll Gardens,Entire home/apt
14215,15436836,62,2,40.68357,-73.999,1,170,191,1,Brooklyn,Carroll Gardens,Entire home/apt
14216,15659634,62,2,40.68355,-73.997,1,180,174,1,Brooklyn,Carroll Gardens,Entire home/apt
14223,19239282,62,2,40.67855,-73.9992,1,82,18,1,Brooklyn,Carroll Gardens,Entire home/apt
14224,19362079,62,2,40.67967,-74.0009,1,200,70,1,Brooklyn,Carroll Gardens,Entire home/apt
14229,20365504,62,2,40.68445,-73.9935,1,170,136,1,Brooklyn,Carroll Gardens,Entire home/apt
14233,23877781,62,2,40.67767,-73.9959,1,200,96,1,Brooklyn,Carroll Gardens,Entire home/apt
14235,24970982,62,2,40.68438,-73.9998,1,180,69,1,Brooklyn,Carroll Gardens,Entire home/apt
14238,26322941,62,2,40.68498,-74.0004,1,191,108,1,Brooklyn,Carroll Gardens,Entire home/apt
