rates_id,neighbourhood_id,year,month,price
20195176,176,2019,5,79
20196176,176,2019,6,92
20197176,176,2019,7,91
20198176,176,2019,8,91
20199176,176,2019,9,87
201910176,176,2019,10,87
201911176,176,2019,11,87
201912176,176,2019,12,87
20201176,176,2020,1,74
20202176,176,2020,2,76
20203176,176,2020,3,75
20204176,176,2020,4,78
20205176,176,2020,5,77
20206176,176,2020,6,76
20207176,176,2020,7,77
20208176,176,2020,8,77
20209176,176,2020,9,75
202010176,176,2020,10,75
202011176,176,2020,11,75
202012176,176,2020,12,77
20211176,176,2021,1,107
20212176,176,2021,2,107
20213176,176,2021,3,107
20214176,176,2021,4,110
20215176,176,2021,5,111
20216176,176,2021,6,112
20217176,176,2021,7,111
20218176,176,2021,8,111
20219176,176,2021,9,112
202110176,176,2021,10,115
202111176,176,2021,11,119
202112176,176,2021,12,119
20171177,177,2017,1,103
20172177,177,2017,2,102
20173177,177,2017,3,103
20174177,177,2017,4,103
20175177,177,2017,5,104
20176177,177,2017,6,105
20177177,177,2017,7,105
20178177,177,2017,8,105
20179177,177,2017,9,105
201710177,177,2017,10,105
201711177,177,2017,11,105
201712177,177,2017,12,105
20181177,177,2018,1,106
20182177,177,2018,2,102
20183177,177,2018,3,110
20184177,177,2018,4,110
20185177,177,2018,5,113
20186177,177,2018,6,117
20187177,177,2018,7,117
20188177,177,2018,8,124
20189177,177,2018,9,124
201810177,177,2018,10,123
201811177,177,2018,11,124
201812177,177,2018,12,124
20191177,177,2019,1,98
20192177,177,2019,2,98
20193177,177,2019,3,100
20194177,177,2019,4,101
20195177,177,2019,5,104
20196177,177,2019,6,107
20197177,177,2019,7,108
20198177,177,2019,8,109
20199177,177,2019,9,109
201910177,177,2019,10,108
201911177,177,2019,11,108
201912177,177,2019,12,109
20201177,177,2020,1,95
20202177,177,2020,2,95
20203177,177,2020,3,96
20204177,177,2020,4,97
20205177,177,2020,5,97
20206177,177,2020,6,97
20207177,177,2020,7,98
20208177,177,2020,8,98
20209177,177,2020,9,97
202010177,177,2020,10,98
202011177,177,2020,11,97
202012177,177,2020,12,98
20211177,177,2021,1,110
20212177,177,2021,2,110
20213177,177,2021,3,109
20214177,177,2021,4,111
20215177,177,2021,5,113
20216177,177,2021,6,112
20217177,177,2021,7,111
20218177,177,2021,8,110
20219177,177,2021,9,111
202110177,177,2021,10,112
202111177,177,2021,11,114
202112177,177,2021,12,114
20171178,178,2017,1,60
20172178,178,2017,2,65
20173178,178,2017,3,66
20174178,178,2017,4,66
20175178,178,2017,5,66
20176178,178,2017,6,68
20177178,178,2017,7,71
20178178,178,2017,8,69
20179178,178,2017,9,65
201710178,178,2017,10,64
201711178,178,2017,11,64
201712178,178,2017,12,65
20181178,178,2018,1,84
20182178,178,2018,2,86
20183178,178,2018,3,86
20184178,178,2018,4,85
20185178,178,2018,5,89
20186178,178,2018,6,90
20187178,178,2018,7,90
20188178,178,2018,8,97
20189178,178,2018,9,97
201810178,178,2018,10,97
201811178,178,2018,11,97
201812178,178,2018,12,97
20191178,178,2019,1,84
20192178,178,2019,2,86
20193178,178,2019,3,87
20194178,178,2019,4,87
20195178,178,2019,5,87
20196178,178,2019,6,89
20197178,178,2019,7,89
20198178,178,2019,8,90
20199178,178,2019,9,89
201910178,178,2019,10,89
201911178,178,2019,11,90
201912178,178,2019,12,89
20201178,178,2020,1,100
20202178,178,2020,2,101
20203178,178,2020,3,105
20204178,178,2020,4,107
20205178,178,2020,5,108
20206178,178,2020,6,107
20207178,178,2020,7,107
20208178,178,2020,8,107
20209178,178,2020,9,108
202010178,178,2020,10,108
202011178,178,2020,11,107
202012178,178,2020,12,106
20211178,178,2021,1,99
20212178,178,2021,2,99
20213178,178,2021,3,98
20214178,178,2021,4,100
20215178,178,2021,5,100
20216178,178,2021,6,100
20217178,178,2021,7,100
20218178,178,2021,8,100
20219178,178,2021,9,100
202110178,178,2021,10,100
202111178,178,2021,11,100
202112178,178,2021,12,101
20171179,179,2017,1,87
20172179,179,2017,2,85
20173179,179,2017,3,96
20174179,179,2017,4,95
20175179,179,2017,5,98
20176179,179,2017,6,100
20177179,179,2017,7,96
20178179,179,2017,8,96
20179179,179,2017,9,93
201710179,179,2017,10,96
201711179,179,2017,11,96
201712179,179,2017,12,96
20181179,179,2018,1,89
20182179,179,2018,2,89
20183179,179,2018,3,92
20184179,179,2018,4,94
20185179,179,2018,5,101
20186179,179,2018,6,103
20187179,179,2018,7,101
20188179,179,2018,8,96
20189179,179,2018,9,97
201810179,179,2018,10,96
201811179,179,2018,11,95
201812179,179,2018,12,99
20191179,179,2019,1,84
20192179,179,2019,2,85
20193179,179,2019,3,88
20194179,179,2019,4,88
20195179,179,2019,5,90
20196179,179,2019,6,92
20197179,179,2019,7,93
20198179,179,2019,8,93
20199179,179,2019,9,93
201910179,179,2019,10,93
201911179,179,2019,11,93
201912179,179,2019,12,93
20201179,179,2020,1,86
20202179,179,2020,2,87
20203179,179,2020,3,88
20204179,179,2020,4,90
20205179,179,2020,5,91
20206179,179,2020,6,91
20207179,179,2020,7,91
20208179,179,2020,8,91
20209179,179,2020,9,91
202010179,179,2020,10,91
202011179,179,2020,11,91
202012179,179,2020,12,91
20211179,179,2021,1,101
20212179,179,2021,2,100
20213179,179,2021,3,100
20214179,179,2021,4,102
20215179,179,2021,5,102
20216179,179,2021,6,102
20217179,179,2021,7,103
20218179,179,2021,8,103
20219179,179,2021,9,103
202110179,179,2021,10,103
202111179,179,2021,11,103
202112179,179,2021,12,103
20201180,180,2020,1,114
20202180,180,2020,2,114
20203180,180,2020,3,113
20204180,180,2020,4,113
20205180,180,2020,5,114
20206180,180,2020,6,113
20207180,180,2020,7,113
20208180,180,2020,8,113
20209180,180,2020,9,113
202010180,180,2020,10,113
202011180,180,2020,11,113
202012180,180,2020,12,118
20171181,181,2017,1,47
20172181,181,2017,2,52
20173181,181,2017,3,55
20174181,181,2017,4,60
20175181,181,2017,5,59
20176181,181,2017,6,59
20177181,181,2017,7,108
20178181,181,2017,8,107
20179181,181,2017,9,53
201710181,181,2017,10,53
201711181,181,2017,11,53
201712181,181,2017,12,50
20181181,181,2018,1,44
20182181,181,2018,2,50
20183181,181,2018,3,51
20184181,181,2018,4,51
20185181,181,2018,5,57
20186181,181,2018,6,60
20187181,181,2018,7,57
20188181,181,2018,8,53
20189181,181,2018,9,51
201810181,181,2018,10,51
201811181,181,2018,11,51
201812181,181,2018,12,51
20191181,181,2019,1,84
20192181,181,2019,2,85
20193181,181,2019,3,85
20194181,181,2019,4,87
20195181,181,2019,5,88
20196181,181,2019,6,89
20197181,181,2019,7,89
20198181,181,2019,8,89
20199181,181,2019,9,89
201910181,181,2019,10,89
201911181,181,2019,11,89
201912181,181,2019,12,89
20201181,181,2020,1,72
20202181,181,2020,2,74
20203181,181,2020,3,78
20204181,181,2020,4,80
20205181,181,2020,5,82
20206181,181,2020,6,80
20207181,181,2020,7,80
20208181,181,2020,8,80
20209181,181,2020,9,80
202010181,181,2020,10,80
202011181,181,2020,11,80
202012181,181,2020,12,81
20211181,181,2021,1,69
20212181,181,2021,2,69
20213181,181,2021,3,69
20214181,181,2021,4,71
20215181,181,2021,5,73
20216181,181,2021,6,73
20217181,181,2021,7,73
20218181,181,2021,8,73
20219181,181,2021,9,73
202110181,181,2021,10,73
202111181,181,2021,11,73
202112181,181,2021,12,73
20171182,182,2017,1,93
20172182,182,2017,2,92
20173182,182,2017,3,96
20174182,182,2017,4,94
20175182,182,2017,5,96
20176182,182,2017,6,96
20177182,182,2017,7,99
20178182,182,2017,8,100
20179182,182,2017,9,100
201710182,182,2017,10,100
201711182,182,2017,11,100
201712182,182,2017,12,100
20181182,182,2018,1,80
20182182,182,2018,2,86
20183182,182,2018,3,92
20184182,182,2018,4,97
20185182,182,2018,5,99
20186182,182,2018,6,99
20187182,182,2018,7,101
20188182,182,2018,8,104
20189182,182,2018,9,104
201810182,182,2018,10,103
201811182,182,2018,11,103
201812182,182,2018,12,106
20191182,182,2019,1,62
20192182,182,2019,2,64
20193182,182,2019,3,68
20194182,182,2019,4,69
20195182,182,2019,5,70
20196182,182,2019,6,73
20197182,182,2019,7,73
20198182,182,2019,8,73
20199182,182,2019,9,73
201910182,182,2019,10,73
201911182,182,2019,11,73
201912182,182,2019,12,73
20201182,182,2020,1,64
20202182,182,2020,2,66
20203182,182,2020,3,68
20204182,182,2020,4,70
20205182,182,2020,5,71
20206182,182,2020,6,71
20207182,182,2020,7,71
20208182,182,2020,8,71
20209182,182,2020,9,71
202010182,182,2020,10,71
202011182,182,2020,11,71
202012182,182,2020,12,72
20211182,182,2021,1,86
20212182,182,2021,2,86
20213182,182,2021,3,86
20214182,182,2021,4,88
20215182,182,2021,5,88
20216182,182,2021,6,89
20217182,182,2021,7,89
20218182,182,2021,8,89
20219182,182,2021,9,89
202110182,182,2021,10,90
202111182,182,2021,11,90
202112182,182,2021,12,90
20191183,183,2019,1,56
20192183,183,2019,2,56
20193183,183,2019,3,56
20194183,183,2019,4,56
20195183,183,2019,5,56
20196183,183,2019,6,60
20197183,183,2019,7,60
20198183,183,2019,8,60
20199183,183,2019,9,60
201910183,183,2019,10,60
201911183,183,2019,11,60
201912183,183,2019,12,60
20201183,183,2020,1,85
20202183,183,2020,2,84
20203183,183,2020,3,85
20204183,183,2020,4,85
20205183,183,2020,5,84
20206183,183,2020,6,85
20207183,183,2020,7,85
20208183,183,2020,8,85
20209183,183,2020,9,85
202010183,183,2020,10,84
202011183,183,2020,11,85
202012183,183,2020,12,85
20211183,183,2021,1,153
20212183,183,2021,2,156
20213183,183,2021,3,159
20214183,183,2021,4,155
20215183,183,2021,5,156
20216183,183,2021,6,158
20217183,183,2021,7,153
20218183,183,2021,8,159
20219183,183,2021,9,158
202110183,183,2021,10,153
202111183,183,2021,11,158
202112183,183,2021,12,155
20171184,184,2017,1,99
20172184,184,2017,2,91
20173184,184,2017,3,99
20174184,184,2017,4,107
20175184,184,2017,5,120
20176184,184,2017,6,129
20177184,184,2017,7,135
20178184,184,2017,8,132
20179184,184,2017,9,133
201710184,184,2017,10,159
201711184,184,2017,11,165
201712184,184,2017,12,178
20181184,184,2018,1,29
20182184,184,2018,2,71
20183184,184,2018,3,76
20184184,184,2018,4,81
20185184,184,2018,5,104
20186184,184,2018,6,108
20187184,184,2018,7,107
20188184,184,2018,8,127
20189184,184,2018,9,120
201810184,184,2018,10,110
201811184,184,2018,11,114
201812184,184,2018,12,127
20191184,184,2019,1,64
20192184,184,2019,2,65
20193184,184,2019,3,68
20194184,184,2019,4,71
20195184,184,2019,5,77
20196184,184,2019,6,79
20197184,184,2019,7,83
20198184,184,2019,8,84
20199184,184,2019,9,81
201910184,184,2019,10,79
201911184,184,2019,11,82
201912184,184,2019,12,83
20201184,184,2020,1,63
20202184,184,2020,2,63
20203184,184,2020,3,66
20204184,184,2020,4,69
20205184,184,2020,5,71
20206184,184,2020,6,71
20207184,184,2020,7,73
20208184,184,2020,8,72
20209184,184,2020,9,69
202010184,184,2020,10,70
202011184,184,2020,11,70
202012184,184,2020,12,70
20211184,184,2021,1,116
20212184,184,2021,2,116
20213184,184,2021,3,115
20214184,184,2021,4,124
20215184,184,2021,5,127
20216184,184,2021,6,126
20217184,184,2021,7,127
20218184,184,2021,8,126
20219184,184,2021,9,126
202110184,184,2021,10,127
202111184,184,2021,11,127
202112184,184,2021,12,127
20191187,187,2019,1,46
20192187,187,2019,2,46
20193187,187,2019,3,46
20194187,187,2019,4,46
20195187,187,2019,5,48
20196187,187,2019,6,52
20197187,187,2019,7,53
20198187,187,2019,8,54
20199187,187,2019,9,53
201910187,187,2019,10,53
201911187,187,2019,11,55
201912187,187,2019,12,53
20201187,187,2020,1,46
20202187,187,2020,2,46
20203187,187,2020,3,46
20204187,187,2020,4,46
20205187,187,2020,5,46
20206187,187,2020,6,46
20207187,187,2020,7,46
20208187,187,2020,8,46
20209187,187,2020,9,46
202010187,187,2020,10,46
202011187,187,2020,11,46
202012187,187,2020,12,46
20211187,187,2021,1,46
20212187,187,2021,2,46
20213187,187,2021,3,46
20214187,187,2021,4,46
20215187,187,2021,5,46
20216187,187,2021,6,46
20217187,187,2021,7,46
20218187,187,2021,8,46
20219187,187,2021,9,46
202110187,187,2021,10,46
202111187,187,2021,11,46
202112187,187,2021,12,46
20171188,188,2017,1,76
20172188,188,2017,2,76
20173188,188,2017,3,76
20174188,188,2017,4,77
20175188,188,2017,5,76
20176188,188,2017,6,77
20177188,188,2017,7,76
20178188,188,2017,8,76
20179188,188,2017,9,77
201710188,188,2017,10,76
201711188,188,2017,11,76
201712188,188,2017,12,77
20181188,188,2018,1,133
20182188,188,2018,2,134
20183188,188,2018,3,135
20184188,188,2018,4,134
20185188,188,2018,5,169
20186188,188,2018,6,172
20187188,188,2018,7,175
20188188,188,2018,8,176
20189188,188,2018,9,176
201810188,188,2018,10,175
201811188,188,2018,11,176
201812188,188,2018,12,176
20191188,188,2019,1,124
20192188,188,2019,2,124
20193188,188,2019,3,125
20194188,188,2019,4,125
20195188,188,2019,5,125
20196188,188,2019,6,125
20197188,188,2019,7,126
20198188,188,2019,8,130
20199188,188,2019,9,128
201910188,188,2019,10,128
201911188,188,2019,11,130
201912188,188,2019,12,128
20201188,188,2020,1,78
20202188,188,2020,2,79
20203188,188,2020,3,77
20204188,188,2020,4,78
20205188,188,2020,5,79
20206188,188,2020,6,78
20207188,188,2020,7,78
20208188,188,2020,8,78
20209188,188,2020,9,78
202010188,188,2020,10,79
202011188,188,2020,11,78
202012188,188,2020,12,78
20211188,188,2021,1,118
20212188,188,2021,2,117
20213188,188,2021,3,116
20214188,188,2021,4,130
20215188,188,2021,5,130
20216188,188,2021,6,129
20217188,188,2021,7,119
20218188,188,2021,8,117
20219188,188,2021,9,117
202110188,188,2021,10,120
202111188,188,2021,11,119
202112188,188,2021,12,121
20175191,191,2017,5,60
20176191,191,2017,6,61
20177191,191,2017,7,61
20178191,191,2017,8,61
20179191,191,2017,9,61
201710191,191,2017,10,61
201711191,191,2017,11,61
201712191,191,2017,12,61
20181191,191,2018,1,61
20182191,191,2018,2,61
20183191,191,2018,3,62
20184191,191,2018,4,61
20185191,191,2018,5,61
20186191,191,2018,6,62
20187191,191,2018,7,61
20188191,191,2018,8,61
20189191,191,2018,9,61
201810191,191,2018,10,61
201811191,191,2018,11,61
201812191,191,2018,12,61
20191191,191,2019,1,67
20192191,191,2019,2,68
20193191,191,2019,3,68
20194191,191,2019,4,68
20195191,191,2019,5,69
20196191,191,2019,6,69
20197191,191,2019,7,69
20198191,191,2019,8,69
20199191,191,2019,9,69
201910191,191,2019,10,69
201911191,191,2019,11,69
201912191,191,2019,12,69
20201191,191,2020,1,68
20202191,191,2020,2,68
20203191,191,2020,3,68
20204191,191,2020,4,68
20205191,191,2020,5,68
20206191,191,2020,6,68
20207191,191,2020,7,68
20208191,191,2020,8,68
20209191,191,2020,9,68
202010191,191,2020,10,68
202011191,191,2020,11,68
202012191,191,2020,12,68
20211191,191,2021,1,83
20212191,191,2021,2,82
20213191,191,2021,3,82
20214191,191,2021,4,87
20215191,191,2021,5,88
20216191,191,2021,6,88
20217191,191,2021,7,88
20218191,191,2021,8,88
20219191,191,2021,9,88
202110191,191,2021,10,88
202111191,191,2021,11,88
202112191,191,2021,12,88
20171192,192,2017,1,103
20172192,192,2017,2,103
20173192,192,2017,3,102
20174192,192,2017,4,77
20175192,192,2017,5,77
20176192,192,2017,6,77
20177192,192,2017,7,77
20178192,192,2017,8,77
20179192,192,2017,9,77
201710192,192,2017,10,77
201711192,192,2017,11,77
201712192,192,2017,12,77
20181192,192,2018,1,67
20182192,192,2018,2,69
20183192,192,2018,3,69
20184192,192,2018,4,69
20185192,192,2018,5,53
20186192,192,2018,6,54
20187192,192,2018,7,57
20188192,192,2018,8,45
20189192,192,2018,9,45
201810192,192,2018,10,45
201811192,192,2018,11,45
201812192,192,2018,12,45
20191192,192,2019,1,57
20192192,192,2019,2,57
20193192,192,2019,3,63
20194192,192,2019,4,64
20195192,192,2019,5,61
20196192,192,2019,6,62
20197192,192,2019,7,66
20198192,192,2019,8,66
20199192,192,2019,9,65
201910192,192,2019,10,65
201911192,192,2019,11,65
201912192,192,2019,12,65
20201192,192,2020,1,79
20202192,192,2020,2,79
20203192,192,2020,3,79
20204192,192,2020,4,79
20205192,192,2020,5,78
20206192,192,2020,6,78
20207192,192,2020,7,78
20208192,192,2020,8,78
20209192,192,2020,9,78
202010192,192,2020,10,78
202011192,192,2020,11,78
202012192,192,2020,12,78
20211192,192,2021,1,73
20212192,192,2021,2,73
20213192,192,2021,3,73
20214192,192,2021,4,74
20215192,192,2021,5,75
20216192,192,2021,6,76
20217192,192,2021,7,76
20218192,192,2021,8,76
20219192,192,2021,9,76
202110192,192,2021,10,76
202111192,192,2021,11,76
202112192,192,2021,12,76
20171193,193,2017,1,151
20172193,193,2017,2,150
20173193,193,2017,3,153
20174193,193,2017,4,161
20175193,193,2017,5,162
20176193,193,2017,6,162
20177193,193,2017,7,163
20178193,193,2017,8,165
20179193,193,2017,9,162
201710193,193,2017,10,161
201711193,193,2017,11,163
201712193,193,2017,12,163
20182193,193,2018,2,145
20183193,193,2018,3,155
20184193,193,2018,4,158
20185193,193,2018,5,155
20186193,193,2018,6,156
20187193,193,2018,7,160
20188193,193,2018,8,160
201810193,193,2018,10,155
201811193,193,2018,11,155
201812193,193,2018,12,155
20191193,193,2019,1,102
20192193,193,2019,2,100
20193193,193,2019,3,101
20194193,193,2019,4,106
20195193,193,2019,5,109
20196193,193,2019,6,117
20197193,193,2019,7,119
20198193,193,2019,8,118
20199193,193,2019,9,119
201910193,193,2019,10,118
201911193,193,2019,11,116
201912193,193,2019,12,116
20201193,193,2020,1,120
20202193,193,2020,2,124
20203193,193,2020,3,112
20204193,193,2020,4,114
20205193,193,2020,5,116
20206193,193,2020,6,118
20207193,193,2020,7,119
20208193,193,2020,8,119
20209193,193,2020,9,118
202010193,193,2020,10,115
202011193,193,2020,11,114
202012193,193,2020,12,114
20211193,193,2021,1,152
20212193,193,2021,2,151
20213193,193,2021,3,150
20214193,193,2021,4,150
20215193,193,2021,5,150
20216193,193,2021,6,150
20217193,193,2021,7,150
20218193,193,2021,8,150
20219193,193,2021,9,150
202110193,193,2021,10,151
202111193,193,2021,11,165
202112193,193,2021,12,165
20171194,194,2017,1,61
20172194,194,2017,2,60
20173194,194,2017,3,61
20174194,194,2017,4,61
20175194,194,2017,5,60
20176194,194,2017,6,62
20177194,194,2017,7,51
20178194,194,2017,8,51
20179194,194,2017,9,51
201710194,194,2017,10,51
201711194,194,2017,11,51
201712194,194,2017,12,51
20181194,194,2018,1,63
20182194,194,2018,2,66
20183194,194,2018,3,66
20184194,194,2018,4,66
20185194,194,2018,5,66
20186194,194,2018,6,68
20187194,194,2018,7,51
20188194,194,2018,8,66
20189194,194,2018,9,66
201810194,194,2018,10,66
201811194,194,2018,11,66
201812194,194,2018,12,66
20191194,194,2019,1,77
20192194,194,2019,2,77
20193194,194,2019,3,77
20194194,194,2019,4,77
20195194,194,2019,5,77
20196194,194,2019,6,77
20197194,194,2019,7,77
20198194,194,2019,8,77
20199194,194,2019,9,77
201910194,194,2019,10,77
201911194,194,2019,11,78
201912194,194,2019,12,77
20201194,194,2020,1,73
20202194,194,2020,2,73
20203194,194,2020,3,73
20204194,194,2020,4,73
20205194,194,2020,5,73
20206194,194,2020,6,73
20207194,194,2020,7,73
20208194,194,2020,8,73
20209194,194,2020,9,73
202010194,194,2020,10,73
202011194,194,2020,11,73
202012194,194,2020,12,73
20211194,194,2021,1,69
20212194,194,2021,2,69
20213194,194,2021,3,69
20214194,194,2021,4,69
20215194,194,2021,5,69
20216194,194,2021,6,69
20217194,194,2021,7,69
20218194,194,2021,8,69
20219194,194,2021,9,69
202110194,194,2021,10,69
202111194,194,2021,11,69
202112194,194,2021,12,69
20171195,195,2017,1,85
20172195,195,2017,2,85
20173195,195,2017,3,85
20174195,195,2017,4,85
20175195,195,2017,5,85
20176195,195,2017,6,85
20177195,195,2017,7,88
20178195,195,2017,8,88
20179195,195,2017,9,88
201710195,195,2017,10,88
201711195,195,2017,11,88
201712195,195,2017,12,88
20183195,195,2018,3,76
20184195,195,2018,4,76
20185195,195,2018,5,76
20186195,195,2018,6,76
20187195,195,2018,7,85
20188195,195,2018,8,88
20189195,195,2018,9,88
201810195,195,2018,10,88
201811195,195,2018,11,70
201812195,195,2018,12,70
20191195,195,2019,1,61
20192195,195,2019,2,61
20193195,195,2019,3,61
20194195,195,2019,4,66
20195195,195,2019,5,71
20196195,195,2019,6,73
20197195,195,2019,7,77
20198195,195,2019,8,78
20199195,195,2019,9,78
201910195,195,2019,10,78
201911195,195,2019,11,78
201912195,195,2019,12,78
20201195,195,2020,1,55
20202195,195,2020,2,55
20203195,195,2020,3,55
20204195,195,2020,4,55
20205195,195,2020,5,62
20206195,195,2020,6,62
20207195,195,2020,7,62
20208195,195,2020,8,62
20209195,195,2020,9,62
202010195,195,2020,10,62
202011195,195,2020,11,63
202012195,195,2020,12,62
20211195,195,2021,1,61
20212195,195,2021,2,60
20213195,195,2021,3,60
20214195,195,2021,4,64
20215195,195,2021,5,65
20216195,195,2021,6,65
20217195,195,2021,7,65
20218195,195,2021,8,65
20219195,195,2021,9,65
202110195,195,2021,10,66
202111195,195,2021,11,67
202112195,195,2021,12,67
20181196,196,2018,1,"1,000"
20182196,196,2018,2,"1,000"
20183196,196,2018,3,"1,000"
20184196,196,2018,4,"1,000"
20185196,196,2018,5,"1,000"
20186196,196,2018,6,"1,000"
20187196,196,2018,7,"1,000"
20188196,196,2018,8,"1,000"
20189196,196,2018,9,"1,000"
201810196,196,2018,10,"1,000"
201811196,196,2018,11,"1,000"
201812196,196,2018,12,"1,000"
20191196,196,2019,1,700
20192196,196,2019,2,700
20193196,196,2019,3,700
20194196,196,2019,4,700
20195196,196,2019,5,700
20196196,196,2019,6,700
20197196,196,2019,7,700
20198196,196,2019,8,700
20199196,196,2019,9,700
201910196,196,2019,10,700
201911196,196,2019,11,700
201912196,196,2019,12,700
20201196,196,2020,1,800
20202196,196,2020,2,800
20203196,196,2020,3,800
20204196,196,2020,4,800
20205196,196,2020,5,800
20206196,196,2020,6,800
20207196,196,2020,7,800
20208196,196,2020,8,800
20209196,196,2020,9,800
202010196,196,2020,10,800
202011196,196,2020,11,800
202012196,196,2020,12,800
20211196,196,2021,1,800
20212196,196,2021,2,800
20213196,196,2021,3,800
20214196,196,2021,4,800
20215196,196,2021,5,800
20216196,196,2021,6,800
20217196,196,2021,7,800
20218196,196,2021,8,800
20219196,196,2021,9,800
202110196,196,2021,10,800
202111196,196,2021,11,800
202112196,196,2021,12,800
20201197,197,2020,1,114
20202197,197,2020,2,123
20203197,197,2020,3,117
20204197,197,2020,4,118
20205197,197,2020,5,118
20206197,197,2020,6,116
20207197,197,2020,7,119
20208197,197,2020,8,116
20209197,197,2020,9,118
202010197,197,2020,10,118
202011197,197,2020,11,119
202012197,197,2020,12,119
20191198,198,2019,1,68
20192198,198,2019,2,68
20193198,198,2019,3,68
20194198,198,2019,4,72
20195198,198,2019,5,72
20196198,198,2019,6,68
20197198,198,2019,7,68
20198198,198,2019,8,68
20199198,198,2019,9,68
201910198,198,2019,10,68
201911198,198,2019,11,68
201912198,198,2019,12,68
20201198,198,2020,1,67
20202198,198,2020,2,67
20203198,198,2020,3,67
20204198,198,2020,4,67
20205198,198,2020,5,67
20206198,198,2020,6,67
20207198,198,2020,7,67
20208198,198,2020,8,67
20209198,198,2020,9,67
202010198,198,2020,10,67
202011198,198,2020,11,67
202012198,198,2020,12,67
20211198,198,2021,1,88
20212198,198,2021,2,88
20213198,198,2021,3,88
20214198,198,2021,4,88
20215198,198,2021,5,88
20216198,198,2021,6,88
20217198,198,2021,7,88
20218198,198,2021,8,88
20219198,198,2021,9,88
202110198,198,2021,10,88
202111198,198,2021,11,88
202112198,198,2021,12,88
20171199,199,2017,1,100
20172199,199,2017,2,100
20173199,199,2017,3,100
20174199,199,2017,4,100
20175199,199,2017,5,100
20176199,199,2017,6,100
20177199,199,2017,7,100
20178199,199,2017,8,100
20179199,199,2017,9,100
201710199,199,2017,10,100
201711199,199,2017,11,100
201712199,199,2017,12,100
20181199,199,2018,1,99
20182199,199,2018,2,99
20183199,199,2018,3,95
20184199,199,2018,4,95
20185199,199,2018,5,96
20186199,199,2018,6,98
20187199,199,2018,7,99
20188199,199,2018,8,99
20189199,199,2018,9,99
201810199,199,2018,10,99
201811199,199,2018,11,99
201812199,199,2018,12,99
20191199,199,2019,1,97
20192199,199,2019,2,97
20193199,199,2019,3,97
20194199,199,2019,4,98
20195199,199,2019,5,102
20196199,199,2019,6,100
20197199,199,2019,7,100
20198199,199,2019,8,100
20199199,199,2019,9,100
201910199,199,2019,10,100
201911199,199,2019,11,100
201912199,199,2019,12,100
20201199,199,2020,1,70
20202199,199,2020,2,70
20203199,199,2020,3,70
20204199,199,2020,4,70
20205199,199,2020,5,70
20206199,199,2020,6,70
20207199,199,2020,7,70
20208199,199,2020,8,70
20209199,199,2020,9,70
202010199,199,2020,10,70
202011199,199,2020,11,70
202012199,199,2020,12,70
20211199,199,2021,1,99
20212199,199,2021,2,99
20213199,199,2021,3,99
20214199,199,2021,4,100
20215199,199,2021,5,100
20216199,199,2021,6,100
20217199,199,2021,7,100
20218199,199,2021,8,100
20219199,199,2021,9,100
202110199,199,2021,10,100
202111199,199,2021,11,100
202112199,199,2021,12,100
20191200,200,2019,1,155
20192200,200,2019,2,155
20193200,200,2019,3,155
20194200,200,2019,4,155
20195200,200,2019,5,155
20196200,200,2019,6,155
20197200,200,2019,7,155
20198200,200,2019,8,155
20199200,200,2019,9,155
201910200,200,2019,10,155
201911200,200,2019,11,155
201912200,200,2019,12,155
20201200,200,2020,1,139
20202200,200,2020,2,142
20203200,200,2020,3,140
20204200,200,2020,4,143
20205200,200,2020,5,142
20206200,200,2020,6,140
20207200,200,2020,7,140
20208200,200,2020,8,140
20209200,200,2020,9,140
202010200,200,2020,10,140
202011200,200,2020,11,141
202012200,200,2020,12,143
20211200,200,2021,1,200
20212200,200,2021,2,200
20213200,200,2021,3,200
20214200,200,2021,4,200
20215200,200,2021,5,200
20216200,200,2021,6,200
20217200,200,2021,7,200
20218200,200,2021,8,200
20219200,200,2021,9,200
202110200,200,2021,10,200
202111200,200,2021,11,200
202112200,200,2021,12,200
20191201,201,2019,1,100
20192201,201,2019,2,100
20193201,201,2019,3,100
20194201,201,2019,4,100
20195201,201,2019,5,100
20196201,201,2019,6,100
20197201,201,2019,7,100
20198201,201,2019,8,100
20199201,201,2019,9,100
201910201,201,2019,10,100
201911201,201,2019,11,100
201912201,201,2019,12,100
20211201,201,2021,1,153
20212201,201,2021,2,153
20213201,201,2021,3,153
20214201,201,2021,4,153
20215201,201,2021,5,153
20216201,201,2021,6,153
20217201,201,2021,7,153
20218201,201,2021,8,153
20219201,201,2021,9,153
202110201,201,2021,10,153
202111201,201,2021,11,153
202112201,201,2021,12,153
20181202,202,2018,1,117
20182202,202,2018,2,118
20183202,202,2018,3,117
20184202,202,2018,4,117
20185202,202,2018,5,124
20186202,202,2018,6,131
20187202,202,2018,7,122
20191202,202,2019,1,141
20192202,202,2019,2,142
20193202,202,2019,3,140
20194202,202,2019,4,140
20195202,202,2019,5,141
20196202,202,2019,6,141
20197202,202,2019,7,140
20198202,202,2019,8,140
20199202,202,2019,9,140
201910202,202,2019,10,140
201911202,202,2019,11,140
201912202,202,2019,12,140
20201202,202,2020,1,180
20202202,202,2020,2,180
20203202,202,2020,3,180
20204202,202,2020,4,180
20205202,202,2020,5,180
20206202,202,2020,6,180
20207202,202,2020,7,180
20208202,202,2020,8,180
