id,name,host_id,borough_id,neighbourhood_id,latitude,longitude,room_type_id,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15699803,Cozy Home in Manhattan,20414163,3,108,40.81165,-73.94697,1,133,30,34,8/5/2020,0.69,1,89
15699850,Space & Comfort in Victorian Brooklyn home,57812046,2,74,40.63972,-73.96442,1,180,30,5,1/7/2018,0.1,2,0
15702021,Large Room in Trendy Bushwick - 2,9864136,2,52,40.68542,-73.91518,2,45,30,2,10/1/2017,0.04,23,365
15703294,Ultra-modern East Village apartment in luxury bldg,1446988,3,103,40.73262,-73.98722,1,140,30,13,9/15/2019,0.26,1,0
15706724,"Ground floor,Private garden Patio - sleeps 6 - UES",78832142,3,126,40.78006,-73.94773,1,317,2,75,9/7/2020,1.5,1,363
15706863,Jefferson Estates,101435219,2,52,40.69062,-73.93479,1,162,2,109,11/9/2020,2.22,2,356
15709537,Cozy 1-bedroom apartment in LES,10773304,3,113,40.7189,-73.98375,1,180,14,108,5/13/2020,2.36,1,268
15713028,Artsy Bedroom for Solo Traveler,101113595,2,52,40.68114,-73.93947,2,69,30,2,1/1/2017,0.04,1,0
15715221,"Safe, Cozy Artist Apt Steps From Central Park",37447483,3,108,40.79957,-73.95484,1,100,5,85,11/25/2020,1.72,1,49
15716633,Bright Spacious BK Room with Bath,22118802,2,60,40.69998,-73.92394,2,90,30,3,12/1/2016,0.06,1,0
15717652,Williamsburg Gem: Sleep up to 5,101529107,2,96,40.71105,-73.96629,1,150,30,1,1/4/2017,0.02,1,0
15717865,Beautiful private room in Queens NY,74782658,4,151,40.70004,-73.88683,2,40,1,147,3/8/2020,2.96,1,202
15720498,Beautiful Bedroom: Spacious & Sunny!,25685076,2,82,40.63529,-73.97369,2,127,3,98,2/16/2020,1.97,1,180
15720621,2 family home. Top floor with private entrance way,101557399,2,72,40.64189,-73.94137,1,83,2,64,1/4/2020,1.33,1,69
15721022,One-Bedroom Brooklyn Brownstone,34331702,2,52,40.69018,-73.92863,2,105,30,30,10/20/2020,1.06,1,29
15721376,Views !  - Unique penthouse in UWS,69652097,3,127,40.80139,-73.97227,1,175,30,5,6/24/2019,0.11,1,9
15721685,Perfect location: Central to everything!,39668851,2,52,40.68488,-73.95017,1,150,30,14,3/1/2020,0.33,1,365
15721847,Colorful Artist Loft w. your own Ocean Oasis,909710,2,96,40.7058,-73.95342,2,49,30,17,4/30/2018,0.34,1,0
15725732,"2 Bedrooms apt,Modern New Renovated",101604346,2,51,40.63275,-74.02516,2,100,30,319,11/27/2020,6.39,1,363
15726990,Two-bedroom in the heart of Chelsea,15600805,3,99,40.7396,-73.99934,1,269,30,2,11/27/2016,0.04,1,0
15728780,"SOMMwhere in NYC/ a unique, conscious artists loft",148108,3,113,40.72303,-73.99125,1,200,30,45,7/27/2020,0.92,1,89
15732405,Enjoy the city life without the noise,101643312,4,170,40.72816,-73.73947,1,300,30,0,,,2,180
15732778,"Huge space across from park, easy to Manhattan",3398280,2,89,40.65834,-73.96187,2,60,20,7,11/29/2019,0.28,1,87
15732919,Cozy. Clean. And affordable,101643312,4,170,40.72827,-73.73567,2,129,30,0,,,2,90
15733438,Master BR/ Suite ( Private Bathroom),2908180,3,102,40.78982,-73.94236,2,70,5,75,9/29/2020,1.62,1,130
15733597,Bright and Charming Private Room in Williamburg!,57109253,2,96,40.71361,-73.96071,2,75,30,12,10/10/2018,0.24,1,344
15733832,Ponerse las Pilas-VIVO NYC!!!,101653570,2,52,40.69076,-73.94975,2,45,2,234,10/1/2020,4.7,3,42
15734793,A Perfect Pied-à-Terre for You!!,101653570,2,52,40.68995,-73.95397,2,45,2,208,8/17/2020,4.17,3,50
15735169,Spacious studio in Upper East Side,85726670,3,126,40.77163,-73.95508,1,150,30,2,6/9/2019,0.05,1,0
15736953,Serenity Near Time Square,83246395,3,109,40.75883,-73.98928,2,150,30,0,,,1,0
15739930,Cozy Room Amazingly Located in Williamsburg !,44706272,2,96,40.70675,-73.95613,2,45,30,4,7/30/2017,0.08,1,0
15742916,Bright and Beautiful 1br Apartment in Little Italy,8881924,3,112,40.71839,-73.99779,1,150,30,7,4/5/2020,0.15,1,0
15743151,❤️ Beautiful/Spacious/Convenient BK Apartment!,11075539,2,60,40.69645,-73.93182,2,65,2,105,3/9/2020,2.09,1,43
15745269,Cozy and spacious 1 BR near Columbia University,25851147,3,108,40.81615,-73.95462,2,59,2,65,3/2/2020,1.3,1,89
15745537,★Hip ★Subway 1 min ★Backyard  ★3Beds ★Huge ★Duplex,5321130,2,52,40.69027,-73.95225,1,395,5,102,11/28/2020,2.08,1,305
15746736,Stylish Williamsburg 1BR w/ Roof Deck,101772343,2,96,40.71607,-73.95457,1,110,48,11,9/13/2020,0.25,1,55
15752081,LOBBY FOR FILM/PHOTO SHOOTS 1913 LUXURY LANDMARK,17152076,3,108,40.82975,-73.9507,1,500,1,0,,,3,365
15753014,"Classic Brklyn brick house w 2 bedrooms, sleeps 6.",18314550,2,94,40.66452,-73.99218,1,175,2,12,1/1/2020,0.25,1,10
15754561,A beautiful comfy & spacious room.,87370616,1,21,40.81845,-73.90283,2,80,30,101,2/7/2020,2.03,2,344
15755439,Entire apt in front of  park  (2 bedrooms   3beds),3033622,2,97,40.65225,-73.97429,1,90,30,4,12/15/2019,0.11,3,249
15756248,Glamorous upper west side Private room,12210788,3,127,40.79502,-73.96799,2,119,30,139,8/1/2020,2.79,2,0
15756544,Lavish upper west side by Central Park,12210788,3,127,40.79445,-73.96996,2,120,30,32,3/9/2020,0.64,2,0
15757847,Cozy Top Floor Apartment in Lovely Astoria,24867105,4,142,40.77239,-73.90925,2,75,30,0,,,1,0
15758526,3 bed duplex HUGE private deck/ PRIME Williamsburg,9718720,2,96,40.71951,-73.9572,1,300,30,16,8/3/2019,0.33,1,127
15758553,Luxurious Williamsburg Loft with Private Patio,14258860,2,96,40.71791,-73.95279,1,200,30,1,11/13/2016,0.02,1,0
15758640,Large unit in Prospect Park area townhouse,5435740,2,89,40.65935,-73.9525,1,159,3,97,6/28/2020,1.95,1,156
15767826,Cozy Gorgeous Studio in Charming Gramercy,22541573,3,111,40.73896,-73.98268,1,136,30,2,6/8/2017,0.04,80,0
15769964,Modern Studio | Upscale | Kitchen + W/D | Midtown,30283594,3,109,40.76183,-73.99823,1,109,30,2,9/17/2017,0.05,54,357
15772447,Big Sunny Room in Huge DUMBO Loft,90025899,2,70,40.70355,-73.98492,2,105,1,182,3/8/2020,3.66,1,0
15772750,"Bright Cozy ""TreeFort” 1-bed SANITIZED, COVIDaware",88895712,2,96,40.71838,-73.94568,1,130,4,13,9/26/2020,0.27,1,54
15774003,Super Host Beautiful & Clean 2 Bedroom Apt Flat,97657342,2,92,40.60446,-73.9574,1,100,3,134,11/1/2020,2.74,1,77
15774266,Private modern suite in tree lined Windsor Terrace,102016115,2,97,40.64921,-73.97782,1,126,35,119,6/29/2020,2.41,1,0
15774629,"Garden, Spacious, Great Location,  1 stop to City.",101883929,2,55,40.68265,-73.9796,1,174,4,125,11/22/2020,2.67,1,346
15781214,Large Cozy Bedroom in Manhattan,102072740,3,128,40.83726,-73.94209,2,25,30,2,5/23/2018,0.04,1,0
15781324,Inviting One Bedroom Apt in Prospect Heights,61842904,2,88,40.67927,-73.96533,1,120,30,7,8/10/2019,0.16,4,67
15781521,Private Room in a 3 Bedroom Apartment!,24215329,2,52,40.68528,-73.92148,2,35,30,0,,,1,0
15782300,Dream Room in Modern Apartment,102080453,2,52,40.69467,-73.94529,2,54,30,169,6/30/2019,3.38,2,0
15783413,Classic NYC House - Large 3-Bed 2-Bath Apartment,44498923,4,179,40.74041,-73.92647,1,115,30,148,7/31/2019,2.98,1,0
15783953,"Sun-drenched apartment, 20 mins to Manhattan",12475280,2,52,40.69002,-73.95665,2,47,30,0,,,1,0
15785088,"Spacious 2 BR Clinton Hill Apartment-Brooklyn, NY",102103075,2,63,40.6806,-73.96173,1,189,1,285,11/10/2020,5.71,1,343
15787037,Huge room near Manhattan w/ balcony & free pickup!,83627325,4,179,40.74603,-73.91616,2,129,30,3,7/20/2018,0.07,4,0
15787042,"Cozy 1 Bedroom in Brooklyn, near park and shops",33626735,2,67,40.67023,-73.93148,1,61,30,11,8/7/2020,0.22,1,354
15787497,Room & Pvt grdn -18 min to Union sq,102122853,4,173,40.69394,-73.90303,2,55,30,9,5/29/2017,0.19,2,0
15788050,Beautiful Room in Modern Apartment,102080453,2,52,40.69242,-73.94658,2,49,30,153,6/23/2019,3.07,2,0
15788312,"Subway, Subway, Subway - AAA+ Location!!!",101653570,2,96,40.7,-73.9523,2,45,2,204,8/10/2020,4.09,3,52
15789384,Private NYC spot,35667639,3,122,40.732,-73.98121,2,153,30,6,5/22/2017,0.12,1,179
15789405,Bedroom available in Chic & Modern loft-like apt.,7607175,3,113,40.72009,-73.98257,2,75,30,1,12/19/2017,0.03,1,163
15790071,Elegant spacious private room,20237633,4,173,40.70462,-73.90199,2,50,30,13,6/13/2017,0.26,1,0
15790820,Beautiful Room in Clinton Hill,33924547,2,52,40.688,-73.95266,2,45,30,0,,,1,0
15797693,Clean + Private Bedroom in NYC's Lower East Side,22195599,3,103,40.72107,-73.97911,2,100,30,14,7/4/2018,0.3,1,88
15797728,"Modern, Ambient 1-Bedroom Apartment",28189446,5,194,40.54093,-74.14709,1,85,5,100,11/14/2020,2.01,1,341
15798809,"Private, Comfortable and Big Room89",102218558,4,157,40.75493,-73.88555,2,90,30,60,1/1/2020,1.21,1,88
15798969,"Own Floor in Brooklyn Home, 20 min to Manhattan",58390804,2,74,40.64634,-73.96249,1,209,30,70,11/4/2019,1.45,1,0
15800923,Spacious and peaceful apt in East Village,25495114,3,103,40.72853,-73.98098,1,178,30,22,3/22/2018,0.45,1,0
15801194,"Cute,comfortable room near Columbia University",12495861,3,127,40.80084,-73.96706,2,200,30,0,,,1,0
15801420,Modern 2BR | Desk & Free WiFi | Midtown NYC | GLS,30283594,3,115,40.76662,-73.98206,1,309,30,1,1/21/2018,0.03,54,362
15802947,Boerum Hill Charming Studio,102251846,2,55,40.68702,-73.98729,1,148,2,186,11/22/2020,3.73,1,365
15806629,Fantastic Master Bedroom,26020769,2,89,40.6571,-73.95193,2,102,2,5,3/24/2019,0.1,1,364
15807946,Cute and comfortable niece room with a balcony.,84141567,4,166,40.73695,-73.90154,2,65,4,0,,,3,0
15814037,Luxury immaculate 2 BR apt Prime Brooklyn + garden,102357305,2,79,40.68003,-73.98933,1,240,30,53,1/6/2020,1.11,1,247
15815905,Safe Private entrance/backyard/good location,55149412,3,113,40.71312,-73.98693,1,66,30,86,2/16/2020,1.79,1,358
15816784,big cozy room in Bed-Stuy with separate entrance,20241220,2,52,40.6826,-73.92183,2,50,30,0,,,1,0
15816930,Spacious & Cozy Bushwick Walk-up 3mins from Train,9439324,2,60,40.6872,-73.90635,2,48,30,104,3/9/2020,2.17,3,0
15817291,Cozy Quiet Room in the Big Apple on Broadway!!!,102383709,3,108,40.82893,-73.94873,2,67,4,186,3/14/2020,3.74,2,159
15818608,Modern brand new apartment in NYC!,34506361,3,117,40.74707,-73.97541,1,371,30,23,3/8/2020,0.47,2,365
15818624,Sunny and spacious  1-bedroom in Brooklyn,18192430,2,76,40.69726,-73.97319,2,60,30,53,6/1/2018,1.26,1,0
15819665,Charming 2BR--20 min to Manhattan,30593595,2,60,40.68306,-73.90709,1,99,4,149,12/4/2020,3.01,1,179
15819933,Gorgeous Spacious Bedroom In Ridgewood Queens,16494382,4,173,40.70876,-73.89469,2,60,7,1,1/5/2020,0.09,1,89
15825854,"Beautiful & centrally located, big 1 bedroom apt.",13454974,3,111,40.74529,-73.98012,1,225,30,12,12/15/2019,0.33,1,88
15827376,Sunny Large  Designer Brooklyn Loft Experience,3846370,2,63,40.69676,-73.96784,1,125,30,3,1/3/2017,0.06,1,166
15827516,Luxury NYC 1 Bed w/Gorgeous Views + Pool,102478101,3,109,40.76139,-73.99871,1,289,30,4,1/2/2017,0.08,1,0
15827538,Williamsburg 2 BR Apartment! 1 stop to Manhattan,6119933,2,96,40.70772,-73.96121,1,209,30,27,12/27/2019,0.55,2,0
15827829,1 bedroom 2 bathroom  Upper East Side,51501835,3,126,40.78118,-73.95306,1,80,30,3,8/28/2020,0.07,127,330
15829202,"Single Bed  room in townhouse, near subway",102482048,2,60,40.68341,-73.90815,2,39,2,130,11/9/2020,2.61,6,335
15830677,Upper East Side Gem Best Location,61391963,3,126,40.7775,-73.95635,1,117,30,1,5/30/2019,0.05,121,224
15831005,SleepEasyNY: PRIVATE SUITE | 5 STOPS TO MANHATTAN,102500495,2,72,40.65928,-73.93545,1,165,30,182,3/11/2020,4.94,1,0
15832098,Hudson River SUNNY SPACIOUS room NEAR SUBWAY,4110869,3,108,40.82414,-73.95466,2,47,5,6,3/30/2020,0.13,3,365
15833015,Fashion Designer Studio - Entire Apartment,18351549,3,129,40.73338,-74.00103,1,175,30,3,1/2/2019,0.07,1,0
15833471,Huge Brooklyn Backyard Studio w/ King size bed,102526456,2,52,40.68849,-73.92246,1,142,30,160,3/12/2020,3.24,1,89
15833574,Delightful studio apartment.,102526590,5,188,40.6209,-74.13124,1,69,2,67,3/8/2020,1.52,1,0
15835247,Sunny bedroom in Alphabet City,7455706,3,103,40.72083,-73.97839,2,49,30,24,3/9/2020,0.49,2,0
15839085,"Double bed, Modern Skylight Room Near Train",102482048,2,60,40.68255,-73.90772,2,34,2,54,11/15/2020,1.11,6,335
15843543,Spacious 2 Bedroom in Heart Of Williamsburg!,8096412,2,96,40.71506,-73.95544,1,95,5,0,,,1,0
15844782,"Independent Apt steps to Park, Subway, Restaurants",4702833,2,97,40.65652,-73.98064,1,100,5,116,10/15/2020,2.38,1,113
15845215,Cozy bedroom apt near to LGA airport. Free Parking,76536839,4,157,40.75159,-73.89469,1,99,30,204,2/28/2020,4.11,1,285
15845669,Beautiful Renovated Apartment NYC.,21444167,1,20,40.883,-73.90822,1,99,30,72,12/3/2020,1.45,2,365
15846039,Affordable Private Spacious Room in Brooklyn,46382885,2,72,40.66131,-73.93202,2,35,30,146,10/10/2020,2.94,1,349
15851599,"Stunning 1 Br, West Village Luxury w/ great views",48815188,3,107,40.73454,-73.99835,1,235,365,15,4/24/2018,0.31,1,0
15851771,Lovely 1 Bedroom Home w/ Private Backyard/Patio,39349564,2,81,40.73585,-73.95399,1,100,1,5,5/30/2017,0.1,1,254
15854548,Great Brooklyn apartment next to subway and cafes,1939376,2,63,40.68836,-73.96214,2,31,30,32,1/18/2020,0.67,1,88
15855156,Cozy room in the heart of Astoria,40503875,4,131,40.75957,-73.90991,2,50,30,109,2/13/2020,2.19,1,0
15855646,Private & comfortable room near Prospect Park,5192686,2,89,40.65735,-73.95769,2,55,30,104,2/24/2020,2.17,2,0
15857118,Cozy 3BR apartment on Quiet Block,102754726,2,52,40.68509,-73.94062,1,300,2,44,1/2/2020,0.92,1,180
15857259,5 Star Luxury 2 BR Suite Heart of Manhattan,26556695,3,115,40.76202,-73.97564,1,1299,30,5,12/29/2019,0.2,6,338
15857334,5 Star Luxury Suite Heart of Manhattan,26556695,3,115,40.76023,-73.97383,1,749,30,12,5/22/2019,0.25,6,337
15857916,A Nice Place to Stay in Bed Stuy,58118452,2,52,40.68947,-73.94834,2,70,30,59,3/2/2018,1.22,1,285
15858847,"Classic Brownstone, a Private Studio Apartment",8715723,3,108,40.80816,-73.95487,2,166,30,182,3/9/2020,3.86,5,11
15858922,"Brownstone Sanctuary, a Private Studio Apartment",8715723,3,108,40.80871,-73.95449,2,166,30,186,3/13/2020,3.95,5,4
15859741,Large private room in heart of BK,5237407,2,89,40.66166,-73.94655,2,36,30,80,8/17/2019,1.65,1,0
15860051,Cozy private room with King sizebed,99937669,3,103,40.7251,-73.97952,2,64,1,232,8/31/2020,4.66,1,365
15860528,Big Apple Experience,102799406,4,166,40.71415,-73.90817,1,150,30,33,2/16/2020,0.77,3,355
15861331,"Cozy, spacious room in Williamsburg",1260413,2,96,40.71321,-73.94289,2,65,3,34,11/21/2020,0.68,3,141
15862199,Clean quiet apartment in a warm Home,102811343,4,131,40.77175,-73.93395,1,74,1,175,11/24/2020,3.56,1,61
15866496,"Large Room w Private Backyard, 20 mins to City",9193762,2,52,40.69539,-73.93263,2,35,30,1,11/29/2016,0.02,1,0
15867800,Private bedroom & bathroom in 2 bedroom 2 bath Apt,36669277,2,96,40.71877,-73.9637,2,105,30,38,10/30/2017,0.78,1,0
15868949,Nice  private room in Brooklyn,77063818,2,51,40.63469,-74.0193,1,100,30,2,10/3/2017,0.04,1,90
15870454,Great Studio In Midtown West,51501835,3,109,40.76411,-73.99371,1,70,30,7,9/7/2019,0.14,127,295
15874245,"Spacious, Cozy Home Away From Home",48961085,4,131,40.76265,-73.92564,2,88,30,7,6/22/2017,0.14,1,0
15874733,A room with a view of Columbus Ave,54634134,3,127,40.7945,-73.9662,2,260,30,1,10/8/2017,0.03,1,179
15875061,Stylish Parkside Midcentury Apt,73175609,2,97,40.65688,-73.9801,1,163,30,32,8/28/2017,0.64,1,0
15882274,Quiet&convenient/1B/ UpperWestLuxury/ 2Sub nearby,56551795,3,127,40.79486,-73.96549,1,160,30,1,1/1/2017,0.02,1,0
15884157,PRIVATE BEDROOM Bushwick close to L and J trains,16973022,2,60,40.6902,-73.91029,2,50,30,4,11/26/2016,0.08,1,0
15889590,🌟 STUNNING MODERN CONDO | 🏙 DOWNTOWN FLUSHING,5962328,4,148,40.75987,-73.82287,1,85,30,4,6/9/2019,0.11,2,177
15890547,Nice bedroom in lovely Greenpoint,19818873,2,81,40.72234,-73.94169,2,95,1,105,2/12/2020,2.13,1,179
15894242,Beautiful Apartment in Manhattan,1683860,3,103,40.72421,-73.97621,1,220,30,5,1/6/2020,0.11,1,175
15895829,Entire JR. One bedroom PRIME West Village,4012934,3,129,40.7349,-74.00241,1,146,30,12,4/28/2019,0.25,1,0
15896468,Charming Loft,2089329,3,102,40.7924,-73.9411,1,250,3,7,7/19/2020,0.15,1,0
15898224,"#1 UNIQUE, EXCLUSIVE, LUXURIOUS...THE PLACE TO BE!",24146326,4,131,40.76669,-73.92811,4,550,30,1,4/30/2017,0.02,4,83
15899432,"Chill, No Luxury Apt w/ Yard - 1 block to train!",103129069,2,52,40.69568,-73.936,1,45,3,90,11/6/2020,1.85,1,68
15900336,Luxury Bedroom steps from Times sq.,70260210,3,115,40.75064,-73.98511,2,135,30,3,10/27/2018,0.07,1,0
15902775,"Modern, Spacious & Pristine Room in Gramercy",103158392,3,111,40.73765,-73.97978,2,116,30,78,12/24/2019,1.6,1,293
15903839,Quiet Huge 2 rooms,36391825,3,124,40.71494,-74.01167,1,165,30,0,,,1,365
15911064,2 Level Brownstone! Private room! Manhattan in 15!,24140532,2,52,40.6943,-73.94127,2,44,3,111,3/14/2020,2.24,4,343
15911434,Charming West Village Brownstone Apartment,10437339,3,129,40.73708,-74.00425,1,220,30,8,2/28/2019,0.17,1,91
15913986,2 Room/1 Bath Entire Apt! Next to Colleges/Train!,2270624,3,108,40.81375,-73.95253,1,203,30,15,12/29/2019,0.31,2,0
15915152,Cuddle puddle 🌹w/fast 💨WIFI & comfy work space,109039730,3,117,40.74649,-73.97785,1,185,30,115,3/23/2020,2.35,1,307
15915176,"Spacious & Intimate Bedroom near L, M, J Trains",20518729,2,96,40.7041,-73.94365,2,74,30,14,1/22/2017,0.28,1,0
15916709,Studio apartment near Monte Fiore hospital,18934273,1,30,40.87534,-73.8763,2,40,30,1,12/24/2016,0.02,1,0
15917098,650 Ocean Avenue,92947863,2,74,40.64691,-73.95962,2,45,30,0,,,1,0
15926876,Renovated rooms. Newly furnished 5 min from nyc.,103345244,1,20,40.88328,-73.90476,2,70,30,1,12/26/2019,0.09,2,165
15927071,"Spacious, Modern Chelsea 1bed w/ large living room",529412,3,99,40.7413,-74.00107,1,125,4,50,7/21/2020,1.03,1,67
15927523,Newly renovated ground floor apt in Williamsburg,103349564,2,96,40.7142,-73.96437,1,183,3,63,7/13/2020,1.29,1,53
15927695,900 sq. ft. Artist Loft in the Heart of Brooklyn,23832321,2,52,40.69492,-73.95454,1,125,30,14,11/27/2017,0.29,1,0
15928001,Brand New Apt off Lexington Ave Best Location,61391963,3,126,40.77723,-73.95525,1,79,30,15,8/28/2020,0.32,121,314
15928635,"Sunny, Cozy, Private Room In The Heart of Bushwick",278393,2,60,40.69836,-73.92414,2,29,30,126,10/31/2020,2.55,2,325
15928835,Live like a NY'er! Lovely apartment in Manhattan,7265110,3,108,40.80788,-73.95289,1,115,30,42,2/7/2020,0.86,1,177
15928889,Cozy private room in a new building in Bushwick,103273584,2,60,40.69305,-73.92569,2,900,30,3,9/26/2018,0.06,1,178
15929281,NEW Private room Near Tompkins Sq Park . E.V. NYC,1810885,3,103,40.72679,-73.97815,2,85,30,64,10/26/2020,1.3,2,90
15930495,Great apt in amazing East Village!,1778121,3,103,40.72643,-73.98803,2,119,30,8,11/2/2018,0.16,1,179
15931762,Vacation Music Studio + 1Bedroom in Bedstuy!,51035062,2,52,40.69398,-73.94299,2,200,30,0,,,1,90
15936167,"Private room to rent - Hip Williamsburg, Brooklyn",46707487,2,96,40.70848,-73.94405,2,75,2,104,3/15/2020,2.13,1,270
15938836,"Bright, Comfortable Semi Basement Apartment",103450258,4,162,40.71969,-73.81824,1,105,4,17,9/26/2020,0.35,1,346
15939056,"Sunny, Contemporary 1 Bedroom Apt W/ Large Patio",103452342,4,162,40.72156,-73.81566,1,105,4,26,7/18/2020,0.54,1,346
15940176,Cute room in Williamsburg BK,1252820,2,96,40.71128,-73.96553,2,65,30,83,3/20/2020,1.73,1,0
15940328,"Free parking, Health Care Workers Welcome!",78619120,4,131,40.7711,-73.9274,1,90,31,104,12/6/2020,2.27,1,365
15941474,"JFK 10 & LGA 15 minutes, One Bed Room",101657794,4,138,40.70901,-73.80751,2,120,30,79,10/14/2019,1.59,6,365
15943090,(2)Comfy Home Away From Home/Multiple Rooms!!!,88043058,2,52,40.68878,-73.95531,2,70,1,63,9/20/2020,1.31,4,365
15943475,Perfect Location! Spacious Upper West Side Flat,103434234,3,127,40.77866,-73.98355,1,200,2,79,10/22/2020,1.6,1,7
15943497,(3)Comfy Home Away From Home/Multiple Rooms,88043058,2,52,40.68962,-73.95476,2,50,1,78,10/25/2020,1.63,4,365
15944313,Holiday Sublet in Eco-Friendly Artist House,4263511,2,74,40.63973,-73.96203,2,42,30,1,12/13/2016,0.02,1,0
15949915,"Quiet, Private  3.5 rooms, Manhattan convenient",103545877,5,210,40.56052,-74.1289,1,100,30,2,1/30/2017,0.04,1,0
15952447,"Privacy, comfort, style in the heart of Park Slope",97148702,2,87,40.67108,-73.97568,1,150,3,146,11/23/2020,2.97,1,218
15952702,Cozy Studio in West Village,1499220,3,129,40.73457,-74.006,1,147,30,50,1/1/2020,1.02,1,313
15955297,Brooklyn Heights for Christmas,103597496,2,58,40.69869,-73.99316,1,200,30,0,,,1,0
15955577,Comfy room in Williamsburg - Luxury Building,25039414,2,96,40.71648,-73.95114,2,200,30,11,9/13/2017,0.23,1,83
15956155,Only 15 minutes from Manhattan,103605111,4,182,40.74264,-73.89744,2,50,30,42,10/27/2019,0.85,1,24
15956780,Large private room in a nice neighborhood Brooklyn,103611863,2,80,40.59743,-73.96922,2,45,30,9,9/13/2019,0.18,1,324
15958841,Spacious Brooklyn Apt (2 Stops to NYC),778293,2,94,40.65742,-73.99956,1,95,3,101,10/11/2020,2.11,1,163
15963664,Bedroom (#2) in beautiful apt near Central Park,21679450,3,108,40.801,-73.95716,2,53,2,0,,,2,0
15964171,Charming studio located in Kips Bay!,103678761,3,111,40.74372,-73.9788,1,120,30,9,5/1/2017,0.18,1,0
15964536,Nice one Bedroom in Williamsburg,16460821,2,96,40.70847,-73.95309,1,139,30,2,1/4/2017,0.04,1,0
15967392,Spacious 1+ bedroom apt in NYC,102294498,3,102,40.79308,-73.94566,1,140,1,45,7/2/2017,0.91,1,0
15968041,Wyndham Midtown 45 King Suite Times Square NYC,57574248,3,115,40.75367,-73.97268,3,150,3,0,,,3,0
15969964,Spacious and clean 1 bedroom - Brooklyn,41471799,2,60,40.70597,-73.92105,1,115,30,3,4/26/2017,0.06,1,0
15970318,"2 beds in single nice room, JFK&LGA 15 minutes.",101657794,4,138,40.71001,-73.80822,2,75,30,50,9/8/2019,1.02,6,365
